tree_queries,task_size,horizon,latent_variables,method,seed,candidate_actions_mean,tree_effective_branching,success,planning_time_s
200,2,32,2,pddl_pomdp,1,1.384615385,1.25,1,0.007688587
200,2,32,2,flat,2,66.0,2.948301329,0,0.011381366
200,2,32,2,pddl_pomdp,2,1.466666667,1.237785016,1,0.00904487
200,2,32,2,flat,3,66.0,2.853535354,0,0.011962206
200,2,32,2,pddl_pomdp,3,1.428571429,1.258555133,1,0.008868896
200,2,32,2,flat,4,66.0,4.023183926,1,0.008075946
200,2,32,2,pddl_pomdp,4,1.333333333,1.259067358,1,0.007076629
200,2,32,2,flat,5,66.0,3.0453149,0,0.01235615
200,2,32,2,pddl_pomdp,5,1.4375,1.241176471,1,0.010122103
200,2,32,2,flat,6,66.0,3.988571429,1,0.008123741
200,2,32,2,pddl_pomdp,6,1.384615385,1.247826087,1,0.007709188
200,2,32,2,flat,7,66.0,3.019069413,0,0.011932135
200,2,32,2,pddl_pomdp,7,1.4375,1.233676976,1,0.009549227
200,2,32,2,flat,8,66.0,4.3125,1,0.006133833
200,2,32,2,pddl_pomdp,8,1.333333333,1.242990654,1,0.007193561
200,2,32,2,flat,9,66.0,4.164644714,1,0.00641485
200,2,32,2,pddl_pomdp,9,1.428571429,1.242105263,1,0.008864065
200,2,32,2,flat,10,66.0,4.199649737,1,0.006089177
200,2,32,2,pddl_pomdp,10,1.428571429,1.251851852,1,0.008833228
200,2,32,2,flat,11,66.0,4.087030717,1,0.006081291
200,2,32,2,pddl_pomdp,11,1.333333333,1.255102041,1,0.007155638
200,2,32,2,flat,12,66.0,3.064814815,0,0.011260272
200,2,32,2,pddl_pomdp,12,1.4375,1.259136213,1,0.00996449
200,2,32,2,flat,13,66.0,2.866039102,0,0.011909794
200,2,32,2,pddl_pomdp,13,1.466666667,1.257352941,1,0.009405057
200,2,32,2,flat,14,66.0,4.031104199,1,0.007432366
200,2,32,2,pddl_pomdp,14,1.384615385,1.258687259,1,0.008244029
200,2,32,2,flat,15,66.0,3.036015326,0,0.011830888
200,2,32,2,pddl_pomdp,15,1.4,1.237704918,1,0.009039947
200,2,32,2,flat,16,66.0,4.383697813,1,0.006141399
200,2,32,2,pddl_pomdp,16,1.384615385,1.239130435,1,0.007841398
200,2,32,2,flat,17,66.0,2.855699856,0,0.012282046
200,2,32,2,pddl_pomdp,17,1.4,1.246428571,1,0.009492894
200,2,32,2,flat,18,66.0,2.857864358,0,0.011853568
200,2,32,2,pddl_pomdp,18,1.4375,1.24822695,1,0.009986897
200,2,32,2,flat,19,66.0,2.847262248,0,0.011748314
200,2,32,2,pddl_pomdp,19,1.466666667,1.250922509,1,0.009426076
200,2,20,2,flat,0,66.0,4.376725838,1,0.006213789
200,2,20,2,pddl_pomdp,0,1.428571429,1.241496599,1,0.008873649
200,2,20,2,flat,1,66.0,4.309803922,1,0.005707235
200,2,20,2,pddl_pomdp,1,1.384615385,1.25,1,0.007697495
200,2,20,2,flat,2,66.0,2.948301329,0,0.011859877
200,2,20,2,pddl_pomdp,2,1.466666667,1.237785016,1,0.009029735
200,2,20,2,flat,3,66.0,2.853535354,0,0.011811906
200,2,20,2,pddl_pomdp,3,1.428571429,1.258555133,1,0.008988195
200,2,20,2,flat,4,66.0,4.023183926,1,0.007436785
200,2,20,2,pddl_pomdp,4,1.333333333,1.259067358,1,0.007169305
200,2,20,2,flat,5,66.0,3.0453149,0,0.011892661
200,2,20,2,pddl_pomdp,5,1.4375,1.241176471,1,0.010121564
200,2,20,2,flat,6,66.0,3.988571429,1,0.008125934
200,2,20,2,pddl_pomdp,6,1.384615385,1.247826087,1,0.007775968
200,2,20,2,flat,7,66.0,3.019069413,0,0.011473054
200,2,20,2,pddl_pomdp,7,1.4375,1.233676976,1,0.009524518
200,2,20,2,flat,8,66.0,4.3125,1,0.006206668
200,2,20,2,pddl_pomdp,8,1.333333333,1.242990654,1,0.007157248
200,2,20,2,flat,9,66.0,4.164644714,1,0.006355769
200,2,20,2,pddl_pomdp,9,1.428571429,1.242105263,1,0.008815986
200,2,20,2,flat,10,66.0,4.199649737,1,0.006125722
200,2,20,2,pddl_pomdp,10,1.428571429,1.251851852,1,0.008783685
200,2,20,2,flat,11,66.0,4.087030717,1,0.006289504
200,2,20,2,pddl_pomdp,11,1.333333333,1.255102041,1,0.00715834
200,2,20,2,flat,12,66.0,3.064814815,0,0.01202578
200,2,20,2,pddl_pomdp,12,1.4375,1.259136213,1,0.009957984
200,2,20,2,flat,13,66.0,2.866039102,0,0.011982372
200,2,20,2,pddl_pomdp,13,1.466666667,1.257352941,1,0.009386445
200,2,20,2,flat,14,66.0,4.031104199,1,0.007409053
200,2,20,2,pddl_pomdp,14,1.384615385,1.258687259,1,0.008230049
200,2,20,2,flat,15,66.0,3.036015326,0,0.011822073
200,2,20,2,pddl_pomdp,15,1.4,1.237704918,1,0.009021273
200,2,20,2,flat,16,66.0,4.383697813,1,0.006345292
200,2,20,2,pddl_pomdp,16,1.384615385,1.239130435,1,0.007822251
200,2,20,2,flat,17,66.0,2.855699856,0,0.011488483
200,2,20,2,pddl_pomdp,17,1.4,1.246428571,1,0.009458013
200,2,20,2,flat,18,66.0,2.857864358,0,0.012329326
200,2,20,2,pddl_pomdp,18,1.4375,1.24822695,1,0.010021047
200,2,20,2,flat,19,66.0,2.847262248,0,0.012342693
200,2,20,2,pddl_pomdp,19,1.466666667,1.250922509,1,0.009439267
200,2,20,4,flat,0,136.0,6.064444444,1,0.01277221
200,2,20,4,pddl_pomdp,0,1.357142857,1.24122807,1,0.00847804
200,2,20,4,flat,1,136.0,5.389855072,1,0.015590548
200,2,20,4,pddl_pomdp,1,1.384615385,1.242152466,1,0.007731652
200,2,20,4,flat,2,136.0,4.49039548,0,0.017115323
200,2,20,4,pddl_pomdp,2,1.428571429,1.238938053,1,0.008297824
200,2,20,4,flat,3,136.0,4.207006369,0,0.01670157
200,2,20,4,pddl_pomdp,3,1.4,1.267123288,1,0.010072024
200,2,20,4,flat,4,136.0,6.534883721,1,0.012721271
200,2,20,4,pddl_pomdp,4,1.357142857,1.241525424,1,0.008021153
200,2,20,4,flat,5,136.0,4.689045936,0,0.017930734
200,2,20,4,pddl_pomdp,5,1.466666667,1.25,1,0.009176056
200,2,20,4,flat,6,136.0,6.876106195,1,0.011529513
200,2,20,4,pddl_pomdp,6,1.384615385,1.238493724,1,0.007443354
200,2,20,4,flat,7,136.0,5.387362637,1,0.016278473
200,2,20,4,pddl_pomdp,7,1.461538462,1.248780488,1,0.00758363
200,2,20,4,flat,8,136.0,5.903591682,1,0.013590103
200,2,20,4,pddl_pomdp,8,1.357142857,1.24497992,1,0.008510637
200,2,20,4,flat,9,136.0,6.089285714,1,0.012952614
200,2,20,4,pddl_pomdp,9,1.357142857,1.235690236,1,0.009093626
200,2,20,4,flat,10,136.0,5.414847162,1,0.015335525
200,2,20,4,pddl_pomdp,10,1.428571429,1.248201439,1,0.008749574
200,2,20,4,flat,11,136.0,6.383838384,1,0.01280742
200,2,20,4,pddl_pomdp,11,1.333333333,1.226415094,1,0.009046536
200,2,20,4,flat,12,136.0,4.564367816,0,0.017036792
200,2,20,4,pddl_pomdp,12,1.461538462,1.247706422,1,0.007647559
200,2,20,4,flat,13,136.0,4.43,0,0.017238223
200,2,20,4,pddl_pomdp,13,1.4375,1.245847176,1,0.010276288
200,2,20,4,flat,14,136.0,5.843585237,1,0.014159698
200,2,20,4,pddl_pomdp,14,1.384615385,1.272727273,1,0.007909163
200,2,20,4,flat,15,136.0,4.580645161,0,0.016967029
200,2,20,4,pddl_pomdp,15,1.4,1.228448276,1,0.008747358
200,2,20,4,flat,16,136.0,4.377753304,0,0.017693971
200,2,20,4,pddl_pomdp,16,1.357142857,1.242857143,1,0.008161537
200,2,20,4,flat,17,136.0,4.660798122,0,0.018301641
200,2,20,4,pddl_pomdp,17,1.4,1.246153846,1,0.009755098
200,2,20,4,flat,18,136.0,4.101344364,0,0.016718559
200,2,20,4,pddl_pomdp,18,1.4375,1.263492063,1,0.010700498
200,2,20,4,flat,19,136.0,4.309031556,0,0.017640509
200,2,20,4,pddl_pomdp,19,1.4,1.261437908,1,0.0100578
200,2,20,6,flat,0,230.0,186.666666667,1,0.015881079
200,2,20,6,pddl_pomdp,0,1.357142857,1.25,1,0.008146744
200,2,20,6,flat,1,230.0,200.0,1,0.015152269
200,2,20,6,pddl_pomdp,1,1.384615385,1.248962656,1,0.007539135
200,2,20,6,flat,2,230.0,200.0,0,0.022693082
200,2,20,6,pddl_pomdp,2,1.4,1.233870968,1,0.008817798
200,2,20,6,flat,3,230.0,200.0,1,0.016344569
200,2,20,6,pddl_pomdp,3,1.375,1.256024096,1,0.010718877
200,2,20,6,flat,4,230.0,200.0,0,0.022248402
200,2,20,6,pddl_pomdp,4,1.384615385,1.24,1,0.007381339
200,2,20,6,flat,5,230.0,200.0,1,0.016209374
200,2,20,6,pddl_pomdp,5,1.428571429,1.241525424,1,0.008158754
200,2,20,6,flat,6,230.0,200.0,1,0.019162341
200,2,20,6,pddl_pomdp,6,1.333333333,1.241545894,1,0.007139831
200,2,20,6,flat,7,230.0,200.0,1,0.022229225
200,2,20,6,pddl_pomdp,7,1.428571429,1.247663551,1,0.007766935
200,2,20,6,flat,8,230.0,200.0,1,0.018451096
200,2,20,6,pddl_pomdp,8,1.333333333,1.247524752,1,0.00712879
200,2,20,6,flat,9,230.0,200.0,1,0.017930183
200,2,20,6,pddl_pomdp,9,1.307692308,1.243093923,1,0.007591366
200,2,20,6,flat,10,230.0,200.0,1,0.016507022
200,2,20,6,pddl_pomdp,10,1.307692308,1.255060729,1,0.008210853
200,2,20,6,flat,11,230.0,199.928571429,1,0.015664167
200,2,20,6,pddl_pomdp,11,1.384615385,1.267782427,1,0.007925897
200,2,20,6,flat,12,230.0,200.0,0,0.023000383
200,2,20,6,pddl_pomdp,12,1.461538462,1.241525424,1,0.007344679
200,2,20,6,flat,13,230.0,200.0,1,0.017660108
200,2,20,6,pddl_pomdp,13,1.4375,1.243697479,1,0.010905185
200,2,20,6,flat,14,230.0,200.0,1,0.015739935
200,2,20,6,pddl_pomdp,14,1.4,1.240131579,1,0.009264615
200,2,20,6,flat,15,230.0,200.0,0,0.023492901
200,2,20,6,pddl_pomdp,15,1.428571429,1.255924171,1,0.007807399
200,2,20,6,flat,16,230.0,200.0,1,0.015529573
200,2,20,6,pddl_pomdp,16,1.307692308,1.243027888,1,0.008098413
200,2,20,6,flat,17,230.0,200.0,1,0.015573031
200,2,20,6,pddl_pomdp,17,1.428571429,1.265384615,1,0.008923605
200,2,20,6,flat,18,230.0,200.0,1,0.02205727
200,2,20,6,pddl_pomdp,18,1.4,1.246200608,1,0.009775073
200,2,20,6,flat,19,230.0,200.0,0,0.023103344
200,2,20,6,pddl_pomdp,19,1.466666667,1.258389262,1,0.009177042
200,2,20,8,flat,0,348.0,200.0,0,0.044797772
200,2,20,8,pddl_pomdp,0,1.333333333,1.251184834,1,0.007017459
200,2,20,8,flat,1,348.0,200.0,0,0.041806371
200,2,20,8,pddl_pomdp,1,1.384615385,1.234513274,1,0.00776351
200,2,20,8,flat,2,348.0,200.0,1,0.037258385
200,2,20,8,pddl_pomdp,2,1.4375,1.238993711,1,0.009970719
200,2,20,8,flat,3,348.0,200.0,0,0.041345025
200,2,20,8,pddl_pomdp,3,1.4375,1.240924092,1,0.01042855
200,2,20,8,flat,4,348.0,200.0,1,0.041423659
200,2,20,8,pddl_pomdp,4,1.333333333,1.248803828,1,0.007216754
200,2,20,8,flat,5,348.0,200.0,0,0.041203128
200,2,20,8,pddl_pomdp,5,1.4,1.230769231,1,0.00892115
200,2,20,8,flat,6,348.0,200.0,0,0.041545009
200,2,20,8,pddl_pomdp,6,1.384615385,1.253623188,1,0.008190577
200,2,20,8,flat,7,348.0,200.0,0,0.041278252
200,2,20,8,pddl_pomdp,7,1.428571429,1.244541485,1,0.008319339
200,2,20,8,flat,8,348.0,200.0,0,0.041269006
200,2,20,8,pddl_pomdp,8,1.307692308,1.235741445,1,0.00834302
200,2,20,8,flat,9,348.0,200.0,1,0.037852909
200,2,20,8,pddl_pomdp,9,1.333333333,1.274193548,1,0.006976554
200,2,20,8,flat,10,348.0,200.0,1,0.041048647
200,2,20,8,pddl_pomdp,10,1.333333333,1.261538462,1,0.007019459
200,2,20,8,flat,11,348.0,200.0,0,0.041911365
200,2,20,8,pddl_pomdp,11,1.384615385,1.246696035,1,0.007793626
200,2,20,8,flat,12,348.0,200.0,0,0.041804045
200,2,20,8,pddl_pomdp,12,1.466666667,1.242718447,1,0.009443228
200,2,20,8,flat,13,348.0,200.0,1,0.039665502
200,2,20,8,pddl_pomdp,13,1.428571429,1.255905512,1,0.009227393
200,2,20,8,flat,14,348.0,200.0,0,0.04151013
200,2,20,8,pddl_pomdp,14,1.333333333,1.26519337,1,0.007098025
200,2,20,8,flat,15,348.0,200.0,0,0.04349114
200,2,20,8,pddl_pomdp,15,1.466666667,1.247524752,1,0.009317174
200,2,20,8,flat,16,348.0,200.0,0,0.04158805
200,2,20,8,pddl_pomdp,16,1.357142857,1.265682657,1,0.009265014
200,2,20,8,flat,17,348.0,200.0,0,0.041392087
200,2,20,8,pddl_pomdp,17,1.466666667,1.246575342,1,0.009793922
200,2,20,8,flat,18,348.0,200.0,0,0.040353985
200,2,20,8,pddl_pomdp,18,1.428571429,1.277992278,1,0.009210264
200,2,20,8,flat,19,348.0,200.0,0,0.043268921
200,2,20,8,pddl_pomdp,19,1.4,1.238255034,1,0.01007781
200,2,20,12,flat,0,656.0,200.0,0,0.051438573
200,2,20,12,pddl_pomdp,0,1.333333333,1.26344086,1,0.007787967
200,2,20,12,flat,1,656.0,200.0,0,0.063878656
200,2,20,12,pddl_pomdp,1,1.4,1.248344371,1,0.011073535
200,2,20,12,flat,2,656.0,200.0,0,0.051606595
200,2,20,12,pddl_pomdp,2,1.428571429,1.23853211,1,0.009328257
200,2,20,12,flat,3,656.0,200.0,0,0.052057534
200,2,20,12,pddl_pomdp,3,1.4375,1.242038217,1,0.011651351
200,2,20,12,flat,4,656.0,200.0,0,0.053760179
200,2,20,12,pddl_pomdp,4,1.307692308,1.243801653,1,0.009082072
200,2,20,12,flat,5,656.0,200.0,0,0.050777316
200,2,20,12,pddl_pomdp,5,1.4,1.233962264,1,0.01041875
200,2,20,12,flat,6,656.0,200.0,0,0.05044921
200,2,20,12,pddl_pomdp,6,1.307692308,1.242798354,1,0.009069985
200,2,20,12,flat,7,656.0,200.0,0,0.04960117
200,2,20,12,pddl_pomdp,7,1.466666667,1.246428571,1,0.010187224
200,2,20,12,flat,8,656.0,200.0,0,0.0504156
200,2,20,12,pddl_pomdp,8,1.307692308,1.230046948,1,0.008357506
200,2,20,12,flat,9,656.0,200.0,0,0.050605779
200,2,20,12,pddl_pomdp,9,1.333333333,1.241545894,1,0.007916037
200,2,20,12,flat,10,656.0,200.0,0,0.053292934
200,2,20,12,pddl_pomdp,10,1.333333333,1.245098039,1,0.007992662
200,2,20,12,flat,11,656.0,200.0,0,0.050022267
200,2,20,12,pddl_pomdp,11,1.333333333,1.258536585,1,0.007761566
200,2,20,12,flat,12,656.0,200.0,0,0.049930702
200,2,20,12,pddl_pomdp,12,1.466666667,1.245033113,1,0.010301374
200,2,20,12,flat,13,656.0,200.0,0,0.050395225
200,2,20,12,pddl_pomdp,13,1.461538462,1.261083744,1,0.008795969
200,2,20,12,flat,14,656.0,200.0,0,0.049926926
200,2,20,12,pddl_pomdp,14,1.333333333,1.266331658,1,0.007759664
200,2,20,12,flat,15,656.0,200.0,0,0.050109731
200,2,20,12,pddl_pomdp,15,1.4375,1.226837061,1,0.010925325
200,2,20,12,flat,16,656.0,200.0,0,0.050404041
200,2,20,12,pddl_pomdp,16,1.333333333,1.25877193,1,0.008007533
200,2,20,12,flat,17,656.0,200.0,0,0.050918515
200,2,20,12,pddl_pomdp,17,1.4,1.249097473,1,0.010718802
200,2,20,12,flat,18,656.0,200.0,0,0.050209248
200,2,20,12,pddl_pomdp,18,1.428571429,1.263565891,1,0.010071193
200,2,20,12,flat,19,656.0,200.0,0,0.050259874
200,2,20,12,pddl_pomdp,19,1.466666667,1.265232975,1,0.01073115
2000,1,12,1,flat,0,38.0,4.00755287,1,0.03096129
2000,1,12,1,pddl_pomdp,0,1.375,1.173913043,1,0.029870934
2000,1,12,1,flat,1,38.0,4.042951542,1,0.023606141
2000,1,12,1,pddl_pomdp,1,1.285714286,1.186046512,1,0.024593272
2000,1,12,1,flat,2,38.0,4.263157895,1,0.029939318
2000,1,12,1,pddl_pomdp,2,1.285714286,1.177777778,1,0.024974158
2000,1,12,1,flat,3,38.0,3.888556297,0,0.061294371
2000,1,12,1,pddl_pomdp,3,1.5,1.218181818,1,0.027633184
2000,1,12,1,flat,4,38.0,4.089783282,1,0.03274726
2000,1,12,1,pddl_pomdp,4,1.375,1.164383562,1,0.03086045
2000,1,12,1,flat,5,38.0,4.059384164,1,0.033804349
2000,1,12,1,pddl_pomdp,5,1.375,1.168674699,1,0.031808846
2000,1,12,1,flat,6,38.0,4.363740023,1,0.023904726
2000,1,12,1,pddl_pomdp,6,1.285714286,1.178571429,1,0.025269612
2000,1,12,1,flat,7,38.0,3.967260472,1,0.040474934
2000,1,12,1,pddl_pomdp,7,1.25,1.163265306,1,0.029504856
2000,1,12,1,flat,8,38.0,4.076923077,1,0.024253021
2000,1,12,1,pddl_pomdp,8,1.285714286,1.175438596,1,0.025234269
2000,1,12,1,flat,9,38.0,4.058305831,1,0.023852451
2000,1,12,1,pddl_pomdp,9,1.25,1.156862745,1,0.029522954
2000,1,12,1,flat,10,38.0,4.573446328,1,0.025027786
2000,1,12,1,pddl_pomdp,10,1.285714286,1.19047619,1,0.024712957
2000,1,12,1,flat,11,38.0,4.098924731,1,0.023661012
2000,1,12,1,pddl_pomdp,11,1.375,1.168674699,1,0.033984544
2000,1,12,1,flat,12,38.0,4.06013986,1,0.05031501
2000,1,12,1,pddl_pomdp,12,1.285714286,1.178571429,1,0.024305142
2000,1,12,1,flat,13,38.0,3.932324324,0,0.058040523
2000,1,12,1,pddl_pomdp,13,1.444444444,1.192307692,1,0.036115313
2000,1,12,1,flat,14,38.0,4.479250335,1,0.026203499
2000,1,12,1,pddl_pomdp,14,1.375,1.162790698,1,0.032063288
2000,1,12,1,flat,15,38.0,4.238705739,1,0.03492968
2000,1,12,1,pddl_pomdp,15,1.285714286,1.178571429,1,0.025067198
2000,1,12,1,flat,16,38.0,4.261853448,1,0.025118043
2000,1,12,1,pddl_pomdp,16,1.285714286,1.181818182,1,0.024503127
2000,1,12,1,flat,17,38.0,3.929132141,0,0.058823445
2000,1,12,1,pddl_pomdp,17,1.444444444,1.186666667,1,0.035909089
2000,1,12,1,flat,18,38.0,3.859754738,0,0.058630084
2000,1,12,1,pddl_pomdp,18,1.444444444,1.193548387,1,0.035464437
2000,1,12,1,flat,19,38.0,3.84291939,0,0.059198671
2000,1,12,1,pddl_pomdp,19,1.4,1.156862745,1,0.044171663
2000,2,20,2,flat,0,66.0,4.10569301,1,0.068243088
2000,2,20,2,pddl_pomdp,0,1.333333333,1.241666667,1,0.082865505
2000,2,20,2,flat,1,66.0,4.375400758,1,0.063800747
2000,2,20,2,pddl_pomdp,1,1.428571429,1.234501348,1,0.099195983
2000,2,20,2,flat,2,66.0,3.884743766,0,0.109239608
2000,2,20,2,pddl_pomdp,2,1.4,1.213058419,1,0.092477058
2000,2,20,2,flat,3,66.0,3.538831065,0,0.10226177
2000,2,20,2,pddl_pomdp,3,1.4375,1.239782016,1,0.112384289
2000,2,20,2,flat,4,66.0,4.243981137,1,0.066531187
2000,2,20,2,pddl_pomdp,4,1.333333333,1.240909091,1,0.074283619
2000,2,20,2,flat,5,66.0,4.099595228,0,0.114606032
2000,2,20,2,pddl_pomdp,5,1.4375,1.224438903,1,0.10920568
2000,2,20,2,flat,6,66.0,4.410391127,1,0.061265212
2000,2,20,2,pddl_pomdp,6,1.428571429,1.233766234,1,0.097777726
2000,2,20,2,flat,7,66.0,4.030546289,0,0.115048679
2000,2,20,2,pddl_pomdp,7,1.428571429,1.226190476,1,0.08398018
2000,2,20,2,flat,8,66.0,4.325781474,1,0.066235741
2000,2,20,2,pddl_pomdp,8,1.384615385,1.244239631,1,0.087046205
2000,2,20,2,flat,9,66.0,4.114845938,1,0.090345381
2000,2,20,2,pddl_pomdp,9,1.384615385,1.231111111,1,0.085530768
2000,2,20,2,flat,10,66.0,4.421453693,1,0.063847348
2000,2,20,2,pddl_pomdp,10,1.384615385,1.230088496,1,0.084155962
2000,2,20,2,flat,11,66.0,4.382858609,1,0.068031225
2000,2,20,2,pddl_pomdp,11,1.384615385,1.233480176,1,0.084732448
2000,2,20,2,flat,12,66.0,3.838961791,0,0.106301334
2000,2,20,2,pddl_pomdp,12,1.466666667,1.238390093,1,0.106208183
2000,2,20,2,flat,13,66.0,3.636338698,0,0.097366063
2000,2,20,2,pddl_pomdp,13,1.428571429,1.260536398,1,0.097379789
2000,2,20,2,flat,14,66.0,4.207891852,1,0.079509033
2000,2,20,2,pddl_pomdp,14,1.333333333,1.24015748,1,0.082625669
2000,2,20,2,flat,15,66.0,3.942979401,0,0.109641634
2000,2,20,2,pddl_pomdp,15,1.4375,1.223796034,1,0.112863016
2000,2,20,2,flat,16,66.0,4.155999027,1,0.070588666
2000,2,20,2,pddl_pomdp,16,1.384615385,1.236065574,1,0.088217098
2000,2,20,2,flat,17,66.0,3.576722432,0,0.102671184
2000,2,20,2,pddl_pomdp,17,1.466666667,1.224489796,1,0.110524625
2000,2,20,2,flat,18,66.0,3.652469249,0,0.106425763
2000,2,20,2,pddl_pomdp,18,1.428571429,1.243727599,1,0.100275499
2000,2,20,2,flat,19,66.0,3.532415631,0,0.105765271
2000,2,20,2,pddl_pomdp,19,1.4,1.233830846,1,0.113791498
2000,4,36,4,flat,0,152.0,6.633484163,0,0.781503307
2000,4,36,4,pddl_pomdp,0,1.416666667,1.287800687,1,0.283184338
2000,4,36,4,flat,1,152.0,6.894347241,0,0.769402209
2000,4,36,4,pddl_pomdp,1,1.407407407,1.288243626,1,0.32477524
2000,4,36,4,flat,2,152.0,7.023501763,0,0.751800277
2000,4,36,4,pddl_pomdp,2,1.464285714,1.280230326,1,0.335433632
2000,4,36,4,flat,3,152.0,8.174012072,0,0.743819512
2000,4,36,4,pddl_pomdp,3,1.44,1.291944815,1,0.301027683
2000,4,36,4,flat,4,152.0,7.194230191,0,0.756676453
2000,4,36,4,pddl_pomdp,4,1.375,1.286123033,1,0.269393893
2000,4,36,4,flat,5,152.0,7.050977311,0,0.747913507
2000,4,36,4,pddl_pomdp,5,1.464285714,1.291497976,1,0.323811561
2000,4,36,4,flat,6,152.0,6.670660351,0,0.779849931
2000,4,36,4,pddl_pomdp,6,1.36,1.282630029,1,0.294001141
2000,4,36,4,flat,7,152.0,6.66747167,0,0.746437214
2000,4,36,4,pddl_pomdp,7,1.5,1.279114907,1,0.321765875
2000,4,36,4,flat,8,152.0,7.026122689,0,0.753854081
2000,4,36,4,pddl_pomdp,8,1.423076923,1.278082876,1,0.293519862
2000,4,36,4,flat,9,152.0,7.277462505,0,0.756707353
2000,4,36,4,pddl_pomdp,9,1.464285714,1.28729963,1,0.314895674
2000,4,36,4,flat,10,152.0,6.223299863,1,0.563809985
2000,4,36,4,pddl_pomdp,10,1.4,1.285916824,1,0.288084038
2000,4,36,4,flat,11,152.0,6.799962114,0,0.758387047
2000,4,36,4,pddl_pomdp,11,1.423076923,1.284581498,1,0.293245268
2000,4,36,4,flat,12,152.0,7.794395569,0,0.733729032
2000,4,36,4,pddl_pomdp,12,1.448275862,1.280325761,1,0.330142971
2000,4,36,4,flat,13,152.0,7.997214795,0,0.753793741
2000,4,36,4,pddl_pomdp,13,1.444444444,1.287671233,1,0.331526855
2000,4,36,4,flat,14,152.0,6.114561148,1,0.583974403
2000,4,36,4,pddl_pomdp,14,1.363636364,1.289218483,1,0.264208979
2000,4,36,4,flat,15,152.0,7.005170227,0,0.750307975
2000,4,36,4,pddl_pomdp,15,1.44,1.284761416,1,0.281556359
2000,4,36,4,flat,16,152.0,6.281036561,1,0.637320225
2000,4,36,4,pddl_pomdp,16,1.44,1.29154757,1,0.295256125
2000,4,36,4,flat,17,152.0,8.424815119,0,0.742983661
2000,4,36,4,pddl_pomdp,17,1.481481481,1.285656072,1,0.35603791
2000,4,36,4,flat,18,152.0,7.919801434,0,0.745883561
2000,4,36,4,pddl_pomdp,18,1.461538462,1.290584416,1,0.320987597
2000,4,36,4,flat,19,152.0,7.250807754,0,0.739824428
2000,4,36,4,pddl_pomdp,19,1.464285714,1.282669138,1,0.341204112
2000,6,52,6,flat,0,278.0,4.050446231,1,0.815241293
2000,6,52,6,pddl_pomdp,0,1.411764706,1.32414175,1,0.547693385
2000,6,52,6,flat,1,278.0,4.246522867,1,0.788719484
2000,6,52,6,pddl_pomdp,1,1.411764706,1.319616412,1,0.564981916
2000,6,52,6,flat,2,278.0,5.81209068,0,1.110332897
2000,6,52,6,pddl_pomdp,2,1.432432432,1.324161651,1,0.585645952
2000,6,52,6,flat,3,278.0,6.387231687,0,1.085670544
2000,6,52,6,pddl_pomdp,3,1.416666667,1.31388102,1,0.566502168
2000,6,52,6,flat,4,278.0,4.324832062,1,0.748956981
2000,6,52,6,pddl_pomdp,4,1.411764706,1.321287192,1,0.552825624
2000,6,52,6,flat,5,278.0,6.064646111,0,0.956015775
2000,6,52,6,pddl_pomdp,5,1.45,1.320692498,1,0.632304795
2000,6,52,6,flat,6,278.0,3.911383332,1,0.647372996
2000,6,52,6,pddl_pomdp,6,1.4,1.321356094,1,0.57544634
2000,6,52,6,flat,7,278.0,5.488347514,0,0.951089417
2000,6,52,6,pddl_pomdp,7,1.487804878,1.314021368,1,0.610686671
2000,6,52,6,flat,8,278.0,5.557690249,0,1.096770478
2000,6,52,6,pddl_pomdp,8,1.459459459,1.315063431,1,0.555225708
2000,6,52,6,flat,9,278.0,5.955155408,0,1.106638538
2000,6,52,6,pddl_pomdp,9,1.43902439,1.316166884,1,0.622518509
2000,6,52,6,flat,10,278.0,3.994466607,1,0.634625676
2000,6,52,6,pddl_pomdp,10,1.388888889,1.321108209,1,0.578312785
2000,6,52,6,flat,11,278.0,4.862131923,0,1.114386167
2000,6,52,6,pddl_pomdp,11,1.473684211,1.313896602,1,0.548202492
2000,6,52,6,flat,12,278.0,6.521952139,0,0.961782129
2000,6,52,6,pddl_pomdp,12,1.475,1.318745364,1,0.630866326
2000,6,52,6,flat,13,278.0,6.471794552,0,0.953782898
2000,6,52,6,pddl_pomdp,13,1.5,1.322876654,1,0.601239168
2000,6,52,6,flat,14,278.0,5.063124543,0,1.106381324
2000,6,52,6,pddl_pomdp,14,1.428571429,1.322125,1,0.541081993
2000,6,52,6,flat,15,278.0,5.936546047,0,1.084587309
2000,6,52,6,pddl_pomdp,15,1.444444444,1.316265839,1,0.548281011
2000,6,52,6,flat,16,278.0,4.251474752,1,0.82236746
2000,6,52,6,pddl_pomdp,16,1.405405405,1.321127386,1,0.578663398
2000,6,52,6,flat,17,278.0,6.333069041,0,1.075157063
2000,6,52,6,pddl_pomdp,17,1.475,1.317436362,1,0.660697042
2000,6,52,6,flat,18,278.0,6.994274552,0,0.958990588
2000,6,52,6,pddl_pomdp,18,1.512820513,1.313737858,1,0.575161519
2000,6,52,6,flat,19,278.0,5.788704912,0,1.091525221
2000,6,52,6,pddl_pomdp,19,1.487804878,1.319776945,1,0.66735294
2000,8,68,8,flat,0,444.0,3.788094242,0,2.48728041
2000,8,68,8,pddl_pomdp,0,1.442307692,1.342917567,1,0.989220893
2000,8,68,8,flat,1,444.0,3.464723081,1,1.471088414
